Generation	Size	Frequency	Count
50.321033	37	0.002946	50
50.321033	89	0.007087	22
50.321033	142	0.011307	5
50.321033	56	0.004459	20
50.321033	268	0.021339	7
50.321033	202	0.016084	5
50.321033	97	0.007724	8
50.321033	82	0.006529	15
50.321033	61	0.004857	27
50.321033	248	0.019747	6
50.321033	283	0.022534	1
50.321033	44	0.003503	38
50.321033	77	0.006131	20
50.321033	42	0.003344	59
50.321033	130	0.010351	7
50.321033	86	0.006848	4
50.321033	261	0.020782	1
50.321033	30	0.002389	86
50.321033	309	0.024604	3
50.321033	226	0.017995	4
50.321033	55	0.004379	38
50.321033	128	0.010192	3
50.321033	12	0.000955	499
50.321033	64	0.005096	8
50.321033	126	0.010033	10
50.321033	78	0.006211	23
50.321033	92	0.007325	8
50.321033	251	0.019986	2
50.321033	109	0.008679	2
50.321033	49	0.003902	33
50.321033	343	0.027311	1
50.321033	232	0.018473	1
50.321033	29	0.002309	70
50.321033	99	0.007883	6
50.321033	112	0.008918	2
50.321033	191	0.015208	3
50.321033	63	0.005016	34
50.321033	98	0.007803	2
50.321033	102	0.008122	10
50.321033	124	0.009873	5
50.321033	205	0.016323	2
50.321033	165	0.013138	2
50.321033	76	0.006051	4
50.321033	79	0.006290	5
50.321033	43	0.003424	11
50.321033	110	0.008759	3
50.321033	70	0.005574	16
50.321033	88	0.007007	3
50.321033	66	0.005255	11
50.321033	172	0.013695	3
50.321033	131	0.010431	3
50.321033	166	0.013218	1
50.321033	154	0.012262	1
50.321033	198	0.015766	1
50.321033	87	0.006927	4
50.321033	113	0.008998	4
50.867428	1	0.000073	19132
50.867428	2	0.000145	8048
50.867428	3	0.000218	4769
50.867428	4	0.000291	3121
50.867428	5	0.000363	2215
50.867428	6	0.000436	1915
50.867428	7	0.000509	1352
50.867428	8	0.000582	1101
50.867428	9	0.000654	768
50.867428	10	0.000727	826
50.867428	13756	1.000000	1
50.867428	11659	0.847557	2
50.867428	2097	0.152443	15
50.867428	10699	0.777770	1
50.867428	960	0.069788	9
50.867428	5269	0.383033	3
50.867428	5430	0.394737	6
50.867428	4231	0.307575	1
50.867428	1038	0.075458	29
50.867428	961	0.069860	30
50.867428	3270	0.237714	5
50.867428	2597	0.188790	11
50.867428	673	0.048924	26
50.867428	3146	0.228700	25
50.867428	134	0.009741	14
50.867428	2284	0.166037	23
50.867428	826	0.060047	24
50.867428	1603	0.116531	5
50.867428	494	0.035912	4
50.867428	319	0.023190	24
50.867428	2430	0.176650	1
50.867428	68	0.004943	91
50.867428	66	0.004798	72
